,id,student_id,student_class_id,class_grade,grade_diff,adaptive_mode,mastered,delay_days,work_delay_in_day,ms,class_performance,class_assignment_performance,skill_id,prereq_skill_id,prereq_easiness,prereq_performance,easiness,right,wrong,correct,grade_diff_2,ms_bin
6804,518371,285338,31283,7,0,0,1,7,54,11,0.708812260536,0.363636363636,104,51,0.808182047403,1.0,0.602204408818,7,4,1,0.0,3.0
6805,518373,285334,31283,7,0,0,1,7,12,6,0.708812260536,0.363636363636,104,51,0.808182047403,0.666666666667,0.522875816993,3,3,0,0.0,2.0
6806,518422,237406,33320,7,-1,1,1,7,19,3,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.761467889908,3,0,0,2.0,1.0
6807,518430,237621,33320,7,0,1,1,7,18,3,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.754612546125,3,0,1,0.0,1.0
6808,518434,237273,33320,7,-1,1,1,7,3,3,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.739307535642,3,0,1,2.0,1.0
6809,518438,237398,33320,7,-1,1,1,7,11,3,0.83630952381,0.882352941176,88,87,0.680995776839,0.461538461538,0.732394366197,3,0,1,2.0,1.0
6810,518442,248704,33320,7,0,1,1,7,2,3,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.696465696466,3,0,1,0.0,1.0
6811,518458,237631,33320,7,0,1,1,1,7,10,0.83630952381,0.882352941176,88,87,0.680995776839,0.545454545455,0.854805725971,6,4,0,0.0,3.0
6812,518466,237293,33320,7,0,1,1,7,3,3,0.83630952381,0.882352941176,88,87,0.680995776839,0.8,0.864628820961,3,0,0,0.0,1.0
6813,518470,286858,33320,7,-1,1,1,6,13,4,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.854625550661,3,1,1,2.0,1.0
6814,518478,237304,33320,7,0,1,1,7,3,3,0.83630952381,0.882352941176,88,87,0.680995776839,1.0,0.813008130081,3,0,1,0.0,1.0
6815,519072,230377,31258,8,0,0,1,7,4,3,0.74168797954,0.933333333333,262,217,0.571879936809,1.0,0.577274388016,3,0,1,0.0,1.0
6818,519073,226627,31258,8,0,0,1,7,4,3,0.74168797954,0.933333333333,262,149,0.647231162829,0.5,0.863682604273,3,0,1,0.0,1.0
6820,519073,226627,31258,8,0,0,1,7,4,3,0.74168797954,0.933333333333,262,217,0.571879936809,0.8,0.863682604273,3,0,1,0.0,1.0
6830,519074,227081,31258,8,0,0,1,7,1,6,0.74168797954,0.933333333333,262,149,0.647231162829,1.0,0.701449275362,5,1,1,0.0,2.0
6832,519074,227081,31258,8,0,0,1,7,1,6,0.74168797954,0.933333333333,262,217,0.571879936809,1.0,0.701449275362,5,1,1,0.0,2.0
6842,519075,227788,31258,8,0,0,1,7,3,3,0.74168797954,0.933333333333,262,217,0.613741175131,0.625,0.769959404601,3,0,1,0.0,1.0
6847,519078,230401,31258,8,0,0,1,7,1,3,0.74168797954,0.933333333333,262,217,0.571879936809,1.0,0.711952487008,3,0,1,0.0,1.0
6850,519079,227712,31258,8,0,0,1,7,1,3,0.74168797954,0.933333333333,262,217,0.613741175131,0.5,0.771929824561,3,0,1,0.0,1.0
6855,519080,227691,31258,8,0,0,1,7,3,6,0.74168797954,0.933333333333,262,217,0.613741175131,0.833333333333,0.577274388016,3,3,1,0.0,2.0
6860,519081,227056,31258,8,0,0,1,7,1,3,0.74168797954,0.933333333333,262,149,0.647231162829,0.666666666667,0.784828592268,3,0,1,0.0,1.0
6862,519081,227056,31258,8,0,0,1,7,1,3,0.74168797954,0.933333333333,262,217,0.571879936809,1.0,0.784828592268,3,0,1,0.0,1.0
6872,519083,227061,31258,8,0,0,1,7,2,3,0.74168797954,0.933333333333,262,149,0.647231162829,1.0,0.784828592268,3,0,1,0.0,1.0
6874,519083,227061,31258,8,0,0,1,7,2,3,0.74168797954,0.933333333333,262,217,0.571879936809,0.8,0.784828592268,3,0,1,0.0,1.0
6884,519088,226618,31258,8,0,0,1,7,36,4,0.74168797954,0.933333333333,262,149,0.647231162829,0.8,0.668864468864,3,1,1,0.0,1.0
6886,519088,226618,31258,8,0,0,1,7,36,4,0.74168797954,0.933333333333,262,217,0.571879936809,0.833333333333,0.668864468864,3,1,1,0.0,1.0
6896,519089,230364,31258,8,-1,0,1,7,7,3,0.74168797954,0.933333333333,262,217,0.571879936809,1.0,0.781273983116,3,0,0,2.0,1.0
6899,519090,227706,31258,8,0,0,1,7,1,4,0.74168797954,0.933333333333,262,217,0.613741175131,0.428571428571,0.701449275362,3,1,1,0.0,1.0
6904,519091,230372,31258,8,0,0,1,7,4,3,0.74168797954,0.933333333333,262,217,0.571879936809,0.533333333333,0.577274388016,3,0,1,0.0,1.0
6907,519545,280306,31767,11,-1,0,1,7,113,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.830287206266,3,0,1,2.0,1.0
6910,519550,280198,31767,11,0,0,1,7,27,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.75,0.741556534508,3,0,1,0.0,1.0
6913,519551,245617,31767,11,0,0,1,7,1,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.722222222222,0.768695652174,3,0,1,0.0,1.0
6916,519552,280189,31767,11,-1,0,1,7,14,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.8125,0.755789473684,3,0,1,2.0,1.0
6919,519556,280187,31767,11,-1,0,1,7,82,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.705882352941,0.79177377892,3,0,1,2.0,1.0
6922,519558,280186,31767,11,0,0,1,7,10,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.55,0.771117166213,3,0,1,0.0,1.0
6925,519559,245612,31767,11,0,1,1,1,17,9,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.823754789272,4,5,1,0.0,3.0
6928,519560,246083,31767,11,0,1,1,6,9,4,0.634687892752,0.911764705882,259,213,0.614521646375,0.857142857143,0.746719160105,3,1,0,0.0,1.0
6931,519561,246067,31767,11,0,0,1,7,8,4,0.634687892752,0.911764705882,259,213,0.614521646375,0.769230769231,0.78202247191,3,1,1,0.0,1.0
6934,519562,245619,31767,11,0,1,1,7,16,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.818181818182,0.7625,3,0,1,0.0,1.0
6937,519565,245614,31767,11,0,0,1,7,29,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.875,0.76043956044,3,0,1,0.0,1.0
6943,519567,246078,31767,11,0,1,1,7,27,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.790202342918,3,0,1,0.0,1.0
6946,519569,246071,31767,11,0,0,1,7,64,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.714285714286,0.85067114094,3,0,1,0.0,1.0
6949,519572,280304,31767,11,0,1,1,7,12,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.692307692308,0.780269058296,3,0,1,0.0,1.0
6950,519573,280301,31767,11,0,1,1,6,7,4,0.634687892752,0.911764705882,259,213,0.614521646375,0.764705882353,0.802992518703,3,1,1,0.0,1.0
6953,519574,280303,31767,11,0,1,1,7,6,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.764705882353,0.743199129489,3,0,1,0.0,1.0
6956,519575,280302,31767,11,0,0,1,7,3,4,0.634687892752,0.911764705882,259,213,0.614521646375,0.65,0.830287206266,3,1,1,0.0,1.0
6959,519576,280299,31767,11,0,0,1,7,2,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.6,0.830287206266,3,0,1,0.0,1.0
6962,519580,280289,31767,11,0,0,1,7,36,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.790404040404,3,0,1,0.0,1.0
6965,519582,246068,31767,11,0,1,1,7,18,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.708333333333,0.742206235012,3,0,1,0.0,1.0
6968,519583,246065,31767,11,0,1,1,7,1,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.576923076923,0.871401151631,3,0,1,0.0,1.0
6971,519584,246063,31767,11,0,1,1,7,40,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.774358974359,3,0,1,0.0,1.0
6974,519586,279979,31767,11,0,0,1,7,38,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.824459234609,3,0,1,0.0,1.0
6977,519590,246062,31767,11,0,0,1,7,43,3,0.634687892752,0.911764705882,259,213,0.614521646375,1.0,0.79177377892,3,0,1,0.0,1.0
6980,519591,245609,31767,11,0,1,1,7,5,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.333333333333,0.717703349282,3,0,1,0.0,1.0
6983,519592,245610,31767,11,0,1,1,7,164,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.647058823529,0.833333333333,3,0,1,0.0,1.0
6986,519593,245618,31767,11,0,0,1,7,51,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.714285714286,0.804988662132,3,0,0,0.0,1.0
6989,519594,279975,31767,11,0,1,1,7,1,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.538461538462,0.825396825397,3,0,1,0.0,1.0
6992,519596,279976,31767,11,-1,1,1,7,2,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.9,0.800518134715,3,0,1,2.0,1.0
6995,519597,246077,31767,11,0,1,1,7,3,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.75,0.830808080808,3,0,1,0.0,1.0
6998,519598,246070,31767,11,0,0,1,7,67,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.65,0.813253012048,3,0,1,0.0,1.0
7001,519600,246072,31767,11,0,1,1,7,32,3,0.634687892752,0.911764705882,259,213,0.614521646375,0.875,0.797356828194,3,0,1,0.0,1.0
7004,519602,280306,31767,11,-1,0,1,7,9,6,0.634687892752,0.35,259,213,0.614521646375,1.0,0.505709624796,4,2,0,2.0,2.0
7007,519608,245617,31767,11,0,0,1,7,1,6,0.634687892752,0.35,259,213,0.614521646375,0.722222222222,0.546139359699,4,2,0,0.0,2.0
7010,519613,280187,31767,11,-1,1,1,7,21,3,0.634687892752,0.35,259,213,0.614521646375,0.705882352941,0.451951951952,3,0,0,2.0,1.0
7013,519617,246083,31767,11,0,1,1,7,1,3,0.634687892752,0.35,259,213,0.614521646375,0.857142857143,0.31679389313,3,0,0,0.0,1.0
7016,519624,246078,31767,11,0,1,1,7,27,3,0.634687892752,0.35,259,213,0.614521646375,1.0,0.508256880734,3,0,0,0.0,1.0
7019,519631,280303,31767,11,0,0,1,7,17,3,0.634687892752,0.35,259,213,0.614521646375,0.764705882353,0.680067001675,3,0,1,0.0,1.0
7022,519632,280302,31767,11,0,0,1,7,3,4,0.634687892752,0.35,259,213,0.614521646375,0.65,0.376623376623,3,1,1,0.0,1.0
7025,519633,280299,31767,11,0,1,1,7,8,3,0.634687892752,0.35,259,213,0.614521646375,0.6,0.459923664122,3,0,1,0.0,1.0
7028,519640,246065,31767,11,0,1,1,4,1,6,0.634687892752,0.35,259,213,0.614521646375,0.576923076923,0.370700636943,3,3,0,0.0,2.0
7031,519641,246063,31767,11,0,1,1,5,40,5,0.634687892752,0.35,259,213,0.614521646375,1.0,0.251824817518,3,2,1,0.0,2.0
7034,519643,279979,31767,11,0,0,1,7,38,4,0.634687892752,0.35,259,213,0.614521646375,1.0,0.396721311475,3,1,1,0.0,1.0
7037,519645,279978,31767,11,0,0,1,7,35,4,0.634687892752,0.35,259,213,0.614521646375,0.736842105263,0.744090441932,3,1,0,0.0,1.0
7040,519647,246062,31767,11,0,0,1,7,42,3,0.634687892752,0.35,259,213,0.614521646375,1.0,0.456386292835,3,0,0,0.0,1.0
7043,519649,245610,31767,11,0,1,1,7,164,3,0.634687892752,0.35,259,213,0.614521646375,0.647058823529,0.508865248227,3,0,0,0.0,1.0
7046,519650,245618,31767,11,0,0,1,7,51,14,0.634687892752,0.35,259,213,0.614521646375,0.714285714286,0.391304347826,8,6,1,0.0,3.0
7049,519651,279975,31767,11,0,1,1,7,1,3,0.634687892752,0.35,259,213,0.614521646375,0.538461538462,0.34954954955,3,0,0,0.0,1.0
7052,519652,279977,31767,11,0,0,1,7,60,5,0.634687892752,0.35,259,213,0.614521646375,0.6875,0.4516765286,3,2,0,0.0,2.0
7055,519653,279976,31767,11,-1,1,1,6,1,4,0.634687892752,0.35,259,213,0.614521646375,0.9,0.288461538462,3,1,0,2.0,1.0
7058,519657,246072,31767,11,0,1,1,5,38,5,0.634687892752,0.35,259,213,0.614521646375,0.875,0.56369982548,4,1,0,0.0,2.0
7061,519659,280306,31767,11,-1,0,1,7,113,3,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.457268722467,3,0,0,2.0,1.0
7064,519661,280220,31767,11,0,0,1,7,14,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.75,0.605866177819,3,0,0,0.0,1.0
7067,519663,245616,31767,11,0,1,1,7,7,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.0,0.620229007634,3,0,1,0.0,1.0
7068,519665,245617,31767,11,0,1,1,6,2,4,0.634687892752,0.645161290323,259,213,0.614521646375,0.722222222222,0.566878980892,3,1,0,0.0,1.0
7071,519669,280185,31767,11,-1,1,1,7,7,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.666666666667,0.590092064884,3,0,0,2.0,1.0
7074,519670,280187,31767,11,-1,1,1,5,45,5,0.634687892752,0.645161290323,259,213,0.614521646375,0.705882352941,0.542958370239,4,1,1,2.0,2.0
7077,519674,246083,31767,11,0,1,1,7,1,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.857142857143,0.631707317073,3,0,0,0.0,1.0
7080,519675,246067,31767,11,0,0,1,7,18,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.769230769231,0.523012552301,3,0,1,0.0,1.0
7083,519676,245619,31767,11,0,1,1,7,16,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.818181818182,0.624263839812,3,0,1,0.0,1.0
7086,519681,246078,31767,11,0,1,1,7,27,3,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.68,3,0,0,0.0,1.0
7089,519683,246071,31767,11,0,0,1,7,62,4,0.634687892752,0.645161290323,259,213,0.614521646375,0.714285714286,0.650627615063,3,1,0,0.0,1.0
7092,519688,280303,31767,11,0,0,1,7,18,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.764705882353,0.420895522388,3,0,1,0.0,1.0
7095,519689,280302,31767,11,0,0,1,7,3,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.65,0.592120509849,3,0,1,0.0,1.0
7098,519690,280299,31767,11,0,1,1,7,8,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.6,0.504338394794,3,0,1,0.0,1.0
7101,519692,280292,31767,11,0,0,1,7,19,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.58064516129,0.573043478261,3,0,1,0.0,1.0
7104,519694,280289,31767,11,0,0,1,7,36,3,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.499724416682,3,0,1,0.0,1.0
7107,519696,246068,31767,11,0,1,1,1,24,12,0.634687892752,0.645161290323,259,213,0.614521646375,0.708333333333,0.567703109328,5,7,1,0.0,3.0
7110,519697,246065,31767,11,0,1,1,3,3,7,0.634687892752,0.645161290323,259,213,0.614521646375,0.576923076923,0.495660559306,3,4,1,0.0,3.0
7113,519698,246063,31767,11,0,1,1,6,40,4,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.579725448786,3,1,0,0.0,1.0
7116,519700,279979,31767,11,0,0,1,7,34,3,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.58064516129,3,0,1,0.0,1.0
7119,519702,279978,31767,11,0,0,1,7,35,7,0.634687892752,0.645161290323,259,213,0.614521646375,0.736842105263,0.720930232558,5,2,0,0.0,3.0
7122,519704,246062,31767,11,0,0,1,7,42,3,0.634687892752,0.645161290323,259,213,0.614521646375,1.0,0.567703109328,3,0,1,0.0,1.0
7125,519706,245610,31767,11,0,1,1,7,164,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.647058823529,0.583333333333,3,0,1,0.0,1.0
7128,519707,245618,31767,11,0,0,1,7,52,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.714285714286,0.596412556054,3,0,1,0.0,1.0
7131,519708,279975,31767,11,0,1,1,3,4,7,0.634687892752,0.645161290323,259,213,0.614521646375,0.538461538462,0.605866177819,5,2,1,0.0,3.0
7134,519709,279977,31767,11,0,0,1,7,60,5,0.634687892752,0.645161290323,259,213,0.614521646375,0.6875,0.64200477327,4,1,1,0.0,2.0
7137,519710,279976,31767,11,-1,1,1,7,1,3,0.634687892752,0.645161290323,259,213,0.614521646375,0.9,0.593698175788,3,0,0,2.0,1.0
7140,519711,246077,31767,11,0,0,1,7,14,6,0.634687892752,0.645161290323,259,213,0.614521646375,0.75,0.592120509849,5,1,1,0.0,2.0
7143,519712,246070,31767,11,0,0,1,7,67,8,0.634687892752,0.645161290323,259,213,0.614521646375,0.65,0.620229007634,5,3,1,0.0,3.0
7146,519714,246072,31767,11,0,1,1,3,39,7,0.634687892752,0.645161290323,259,213,0.614521646375,0.875,0.720930232558,5,2,1,0.0,3.0
7149,519720,245616,31767,11,0,1,1,7,7,3,0.634687892752,0.5,259,213,0.614521646375,0.0,0.624528301887,3,0,1,0.0,1.0
7150,519722,245617,31767,11,0,0,1,7,1,3,0.634687892752,0.5,259,213,0.614521646375,0.722222222222,0.690909090909,3,0,0,0.0,1.0
7153,519731,246083,31767,11,0,1,1,7,1,3,0.634687892752,0.5,259,213,0.614521646375,0.857142857143,0.398713826367,3,0,0,0.0,1.0
7156,519745,280303,31767,11,0,0,1,7,17,4,0.634687892752,0.5,259,213,0.614521646375,0.764705882353,0.700657894737,3,1,1,0.0,1.0
7159,519746,280302,31767,11,0,0,1,7,3,5,0.634687892752,0.5,259,213,0.614521646375,0.65,0.469080779944,3,2,1,0.0,2.0
7162,519747,280299,31767,11,0,1,1,7,8,3,0.634687892752,0.5,259,213,0.614521646375,0.6,0.626198083067,3,0,1,0.0,1.0
7165,519754,246065,31767,11,0,1,1,4,1,6,0.634687892752,0.5,259,213,0.614521646375,0.576923076923,0.567010309278,4,2,0,0.0,2.0
7168,519755,246063,31767,11,0,0,1,7,55,13,0.634687892752,0.5,259,213,0.614521646375,1.0,0.651724137931,7,6,1,0.0,3.0
7174,519757,279979,31767,11,0,0,1,7,34,7,0.634687892752,0.5,259,213,0.614521646375,1.0,0.627760252366,3,4,1,0.0,3.0
7177,519759,279978,31767,11,0,0,1,7,14,7,0.634687892752,0.5,259,213,0.614521646375,0.736842105263,0.626198083067,4,3,0,0.0,3.0
7180,519763,245610,31767,11,0,1,1,4,7,6,0.634687892752,0.5,259,213,0.614521646375,0.647058823529,0.403278688525,5,1,0,0.0,2.0
7183,519764,245618,31767,11,0,0,1,7,53,5,0.634687892752,0.5,259,213,0.614521646375,0.714285714286,0.698675496689,3,2,1,0.0,2.0
7186,519765,279975,31767,11,0,1,1,5,1,5,0.634687892752,0.5,259,213,0.614521646375,0.538461538462,0.665584415584,4,1,0,0.0,2.0
7189,519766,279977,31767,11,0,0,1,7,60,3,0.634687892752,0.5,259,213,0.614521646375,0.6875,0.364864864865,3,0,0,0.0,1.0
7192,519767,279976,31767,11,-1,1,1,3,1,7,0.634687892752,0.5,259,213,0.614521646375,0.9,0.671140939597,5,2,1,2.0,3.0
7195,519771,246072,31767,11,0,0,1,7,18,7,0.634687892752,0.5,259,213,0.614521646375,0.875,0.401315789474,5,2,0,0.0,3.0
7198,520182,226655,31454,7,-1,1,1,1,18,11,0.68675196038,0.661764705882,213,162,0.783519807573,0.75,0.749054224464,6,5,1,2.0,3.0
7199,520530,301324,33046,6,0,1,1,1,88,11,0.5636154289,0.4,149,121,0.761335398134,0.75,0.713375796178,7,4,1,0.0,3.0
7200,520531,302378,33046,6,0,1,1,5,37,5,0.5636154289,0.4,149,121,0.761335398134,0.555555555556,0.567774936061,3,2,0,0.0,2.0
7201,520532,301318,33046,6,0,1,1,5,8,5,0.5636154289,0.4,149,121,0.761335398134,0.5,0.681093394077,3,2,0,0.0,2.0
7202,520533,301312,33046,6,0,1,1,1,48,25,0.5636154289,0.4,149,121,0.761335398134,0.714285714286,0.614130434783,5,20,0,0.0,3.0
7203,520534,301314,33046,6,0,1,1,1,11,11,0.5636154289,0.4,149,121,0.761335398134,0.5,0.559071729958,7,4,1,0.0,3.0
7204,520536,301313,33046,6,0,1,1,4,3,6,0.5636154289,0.4,149,121,0.761335398134,0.75,0.713375796178,3,3,1,0.0,2.0
7205,520537,301322,33046,6,0,1,1,1,9,14,0.5636154289,0.4,149,121,0.761335398134,0.666666666667,0.593495934959,8,6,1,0.0,3.0
7206,520538,301320,33046,6,-1,1,1,1,44,16,0.5636154289,0.4,149,121,0.761335398134,0.6,0.681093394077,9,7,0,2.0,3.0
7207,520539,301323,33046,6,0,1,1,5,9,5,0.5636154289,0.4,149,121,0.761335398134,0.75,0.536269430052,3,2,0,0.0,2.0
7208,520540,301315,33046,6,0,1,1,3,58,7,0.5636154289,0.4,149,121,0.761335398134,1.0,0.651351351351,4,3,0,0.0,3.0
7209,520542,301308,33046,6,-1,1,1,6,64,4,0.5636154289,0.4,149,121,0.761335398134,0.75,0.853773584906,3,1,0,2.0,1.0
7210,520543,301317,33046,6,-1,1,1,6,10,4,0.5636154289,0.4,149,121,0.761335398134,0.6,0.815267175573,3,1,1,2.0,1.0
7211,520544,301307,33046,6,0,1,1,4,4,6,0.5636154289,0.4,149,121,0.761335398134,0.6,0.594972067039,3,3,0,0.0,2.0
7212,520545,301310,33046,6,0,1,1,1,45,17,0.5636154289,0.4,149,121,0.761335398134,0.75,0.68,7,10,1,0.0,3.0
7213,520547,301311,33046,6,0,1,1,6,92,4,0.5636154289,0.4,149,121,0.761335398134,0.75,0.848101265823,3,1,1,0.0,1.0
7214,520548,301432,33046,6,0,1,1,1,11,14,0.5636154289,0.4,149,121,0.761335398134,1.0,0.536269430052,8,6,0,0.0,3.0
7215,520553,301441,33046,6,-1,1,1,4,12,6,0.5636154289,0.4,149,121,0.761335398134,0.666666666667,0.580357142857,3,3,0,2.0,2.0
7216,520555,301439,33046,6,0,1,1,6,14,4,0.5636154289,0.4,149,121,0.761335398134,1.0,0.289693593315,3,1,0,0.0,1.0
7217,520557,301438,33046,6,0,1,1,4,21,6,0.5636154289,0.4,149,121,0.761335398134,0.6,0.511749347258,3,3,0,0.0,2.0
7218,520559,302384,33046,6,0,1,1,1,2,8,0.5636154289,0.4,149,121,0.761335398134,0.75,0.688372093023,3,5,0,0.0,3.0
7219,520560,301442,33046,6,0,1,1,3,7,7,0.5636154289,0.4,149,121,0.761335398134,0.833333333333,0.782841823056,3,4,1,0.0,3.0
7220,520561,301440,33046,6,0,1,1,3,8,7,0.5636154289,0.4,149,121,0.761335398134,0.375,0.601769911504,3,4,0,0.0,3.0
7221,520562,301428,33046,6,1,1,1,4,60,6,0.5636154289,0.4,149,121,0.761335398134,1.0,0.687830687831,3,3,0,1.0,2.0
7222,520564,301427,33046,6,-1,1,1,1,9,17,0.5636154289,0.4,149,121,0.761335398134,0.555555555556,0.601023017903,5,12,0,2.0,3.0
7223,520565,301420,33046,6,0,1,1,6,29,4,0.5636154289,0.4,149,121,0.761335398134,0.75,0.607669616519,3,1,0,0.0,1.0
7224,520566,301426,33046,6,0,1,1,4,48,6,0.5636154289,0.4,149,121,0.761335398134,0.6,0.68,3,3,0,0.0,2.0
7225,520567,301422,33046,6,0,1,1,5,16,5,0.5636154289,0.4,149,121,0.761335398134,0.8,0.501291989664,3,2,1,0.0,2.0
7226,520570,301425,33046,6,0,1,1,1,62,24,0.5636154289,0.4,149,121,0.761335398134,0.75,0.681093394077,11,13,0,0.0,3.0
7227,520571,303105,33046,6,-1,1,1,5,84,5,0.5636154289,0.4,149,121,0.761335398134,0.6,0.849726775956,3,2,0,2.0,2.0
7228,520572,302396,33046,6,0,1,1,1,6,17,0.5636154289,0.4,149,121,0.761335398134,0.75,0.464190981432,5,12,0,0.0,3.0
7229,520573,301353,33046,6,0,1,1,6,4,4,0.5636154289,0.4,149,121,0.761335398134,0.75,0.848101265823,3,1,1,0.0,1.0
7230,520574,301345,33046,6,1,1,1,5,32,5,0.5636154289,0.4,149,121,0.761335398134,0.8,0.531165311653,3,2,1,1.0,2.0
7231,520575,301352,33046,6,0,1,1,5,84,5,0.5636154289,0.4,149,121,0.761335398134,1.0,0.552197802198,3,2,1,0.0,2.0
7232,520576,301354,33046,6,0,1,1,6,43,4,0.5636154289,0.4,149,121,0.761335398134,1.0,0.688372093023,3,1,0,0.0,1.0
7233,520577,301355,33046,6,0,1,1,1,65,16,0.5636154289,0.4,149,121,0.761335398134,0.6,0.511749347258,7,9,0,0.0,3.0
7234,520578,301356,33046,6,-1,1,1,5,9,5,0.5636154289,0.4,149,121,0.761335398134,0.75,0.424876847291,3,2,1,2.0,2.0
7235,520579,301346,33046,6,0,1,1,5,10,5,0.5636154289,0.4,149,121,0.761335398134,0.75,0.651351351351,3,2,1,0.0,2.0
7236,520580,301349,33046,6,0,1,1,3,32,7,0.5636154289,0.4,149,121,0.761335398134,0.6,0.845161290323,5,2,1,0.0,3.0
7237,520581,301343,33046,6,-1,1,1,4,18,6,0.5636154289,0.4,149,121,0.761335398134,0.75,0.417777777778,3,3,0,2.0,2.0
7238,520583,301350,33046,6,-1,1,1,5,11,5,0.5636154289,0.4,149,121,0.761335398134,1.0,0.483375959079,3,2,0,2.0,2.0
7239,520584,301348,33046,6,-1,1,1,5,23,5,0.5636154289,0.4,149,121,0.761335398134,0.8,0.483375959079,3,2,0,2.0,2.0
7240,520585,301351,33046,6,1,1,1,1,3,16,0.5636154289,0.4,149,121,0.761335398134,0.6,0.647619047619,8,8,1,1.0,3.0
7241,520586,301344,33046,6,-1,1,1,3,21,7,0.5636154289,0.4,149,121,0.761335398134,1.0,0.833333333333,5,2,1,2.0,3.0
7242,520588,304184,33046,6,0,1,1,5,9,5,0.5636154289,0.4,149,121,0.761335398134,0.555555555556,0.601023017903,3,2,0,0.0,2.0
7243,520589,303106,33046,6,-1,1,1,1,40,13,0.5636154289,0.4,149,121,0.761335398134,0.6,0.68,7,6,0,2.0,3.0
7244,520590,303600,33046,6,0,1,1,1,1,29,0.5636154289,0.4,149,121,0.761335398134,0.6,0.316831683168,10,19,0,0.0,3.0
7245,520591,302704,33046,6,0,1,1,1,7,17,0.5636154289,0.4,149,121,0.761335398134,0.666666666667,0.848101265823,8,9,1,0.0,3.0
7246,520592,302702,33046,6,-1,1,1,5,163,5,0.5636154289,0.4,149,121,0.761335398134,0.75,0.601769911504,3,2,1,2.0,2.0
7247,520594,302703,33046,6,0,1,1,6,50,4,0.5636154289,0.4,149,121,0.761335398134,0.75,0.815267175573,3,1,0,0.0,1.0
7248,520595,302646,33046,6,-1,1,1,1,10,21,0.5636154289,0.4,149,121,0.761335398134,0.6,0.782841823056,8,13,0,2.0,3.0
7249,520596,302397,33046,6,0,1,1,1,55,11,0.5636154289,0.4,149,121,0.761335398134,0.6,0.567774936061,5,6,0,0.0,3.0
7250,520597,302383,33046,6,0,1,1,1,53,9,0.5636154289,0.4,149,121,0.761335398134,0.75,0.511749347258,4,5,0,0.0,3.0
7251,520598,302382,33046,6,0,1,1,1,7,12,0.5636154289,0.4,149,121,0.761335398134,0.384615384615,0.707808564232,4,8,1,0.0,3.0
7253,520735,286067,31455,7,0,1,1,7,5,3,0.781502890173,0.952380952381,217,212,0.702055079458,1.0,0.923699421965,3,0,1,0.0,1.0
7254,520740,285850,31455,7,0,1,1,7,4,3,0.781502890173,0.952380952381,217,212,0.702055079458,1.0,0.93415007657,3,0,1,0.0,1.0
7255,520741,285840,31455,7,0,1,1,7,1,3,0.781502890173,0.952380952381,217,212,0.702055079458,0.8,0.795348837209,3,0,1,0.0,1.0
